140835885RR0001,41364,,,,,,,,,,,,,
140840265RR0001,41364,7,6,1,,,,,,,,3,24119,235220
140840646RR0001,41639,1,1,,,,,,,,,,,36000
140840661RR0001,41639,10,6,4,,,,,,,,,,323748
140840695RR0001,41364,1,,1,,,,,,,,15,95825,163169
140840778RR0001,41364,,,,,,,,,,,,,
140841917RR0001,41364,,,,,,,,,,,,,
140842881RR0001,41639,1,,,,,,,,,,1,7963,46210
140843855RR0001,41364,3,3,,,,,,,,,6,28331,103192
140844846RR0001,41364,299,,8,2,,,,,,,500,1140930,5248786
140844960RR0001,41486,,,,,,,,,,,,,
140847781RR0001,41364,,,,,,,,,,,1,48300,48300
140847849RR0001,41486,,,,,,,,,,,,,
140847880RR0001,41608,,,,,,,,,,,,,
140847906RR0001,41639,,,,,,,,,,,,,
140847922RR0001,41639,,,,,,,,,,,,40027,40027
140848722RR0001,41639,,,,,,,,,,,,,
140850371RR0001,41639,1,1,,,,,,,,,4,34068,88802
140851890RR0001,41364,,1,,,,,,,,,,10000,45124
140851932RR0001,41639,1,1,,,,,,,,,,,39500
140852195RR0001,41639,,,,,,,,,,,,,
140854852RR0001,41578,,,,,,,,,,,,,
140854902RR0001,41639,,,,,,,,,,,,,
140855867RR0001,41517,,,,,,,,,,,,,
140857558RR0001,41364,,,,,,,,,,,2,,16208
140857731RR0001,41639,1,,1,,,,,,,,,,48253
140860594RR0001,41639,2,1,1,,,,,,,,7,89069,175116
140860826RR0001,41639,,,,,,,,,,,,,
140861741RR0001,41639,11,11,,,,,,,,,3,32936,182457
140862327RR0001,41639,,,,,,,,,,,,,
140862863RR0001,41639,1,1,,,,,,,,,,,4107
140863580RR0001,41364,7,13,,,,,,,,,5,5538,140792
140867201RR0001,41364,,,,,,,,,,,,,
140868811RR0001,41639,9,2,6,1,,,,,,,6,52375,559581
140871021RR0001,41364,1,2,1,,,,,,,,,,127123
140871559RR0001,41364,,,,,,,,,,,,,
140872144RR0001,41517,343,,,2,7,1,,,,,102,440636,28420684
140872466RR0001,41639,,,,,,,,,,,,,
140872482RR0001,41639,,,,,,,,,,,,,
140872516RR0001,41364,,,,,,,,,,,1,15933,15933
140873225RR0001,41364,5,4,1,,,,,,,,,,107788
140873993RR0001,41364,2,7,,,,,,,,,5,9118,84425
140874538RR0001,41455,5,4,1,,,,,,,,,,216668
140876467RR0001,41639,,,,,,,,,,,2,3254,3254
140876632RR0001,41639,,,,,,,,,,,,,
140877101RR0001,41517,3,2,,1,,,,,,,,,138459
140881558RR0001,41455,15,,7,2,1,,,,,,44,282070,1514417
140882606RR0001,41364,8,8,,,,,,,,,2,18627,176024
140883653RR0001,41364,,1,1,,,,,,,,5,21082,129170
140883661RR0001,41639,2,2,,,,,,,,,2,2125,84115
140888108RR0001,41364,44,,10,,,,,,,,15,155736,1531851
140888116RR0001,41364,,,,,,,,,,,8,119319,174300
140888637RR0001,41639,1,,1,,,,,,,,3,16737,89535
140888736RR0001,41639,9,7,2,,,,,,,,1,8795,252764
140890963RR0001,41639,,,,,,,,,,,,,
140892506RR0001,41425,,,,,,,,,,,,,
140892670RR0001,41517,,,,,,,,,,,,,
140893728RR0001,41547,4,3,1,,,,,,,,3,54367,364282
140894346RR0001,41501,,,,,,,,,,,,,
140897109RR0001,41364,6,6,,,,,,,,,,,167344
140901372RR0001,41364,9,13,1,,,,,,,,5,31112,260201
140901737RR0001,41364,3,3,,,,,,,,,23,45897,140739
140901943RR0001,41639,,,,,,,,,,,,,
140902206RR0001,41364,,,,,,,,,,,,,
140903139RR0001,41305,,,,,,,,,,,12,72445,72445
140904772RR0001,41639,1,,1,,,,,,,,3,136424,204244
140904855RR0001,41364,3,1,1,1,,,,,,,7,36257,237833
140905308RR0001,41578,,,,,,,,,,,,,
140905340RR0001,41455,,,,,,,,,,,,,
140909557RR0001,41364,2,2,,,,,,,,,3,17000,79856
140910399RR0001,41364,1,1,,,,,,,,,,,37392
140913211RR0001,41394,,,,,,,,,,,4,81642,81642
140913575RR0001,41578,1,1,,,,,,,,,3,13374,23320
140913641RR0001,41364,1,1,,,,,,,,,,,22005
140913682RR0001,41639,8,6,2,,,,,,,,14,34298,344830
140913724RR0001,41364,,,,,,,,,,,1,7458,7458
140913740RR0001,41517,35,,9,1,,,,,,,6,70490,1902400
140913773RR0001,41639,1,,1,,,,,,,,,,49981
140914722RR0001,41455,4,3,1,,,,,,,,2,1731,120832
140914755RR0001,41364,12,7,5,,,,,,,,7,57677,633806
140914953RR0001,41364,6,5,1,,,,,,,,1,4750,226459
140919713RR0001,41455,4,4,,,,,,,,,2,1996,86811
140925660RR0001,41639,1,,1,,,,,,,,1,6000,71750
140925892RR0001,41639,,,,,,,,,,,,,
140926403RR0001,41364,5,4,1,,,,,,,,8,48656,180208
140926411RR0001,41364,5,3,2,,,,,,,,2,6918,289321
140926726RR0001,41364,8350,,,,,,5,4,,1,10928,316033226,1155060364
140926734RR0001,41639,1,,,,,,,,,,1,2400,40738
140928060RR0001,41364,5,5,2,,,,,,,,2,6778,180328
140928359RR0001,41364,,2,,,,,,,,,,,45704
140930587RR0001,41639,,,,,,,,,,,,,
140931239RR0001,41547,,,,,,,,,,,1,1481,1481
140931262RR0001,41399,,,,,,,,,,,,,
140932914RR0001,41639,31,,5,5,,,,,,,82,1347895,3583601
140934480RR0001,41364,2,1,1,,,,,,,,18,77861,156772
140936717RR0001,41364,1,1,,,,,,,,,2,20128,56652
140938523RR0001,41639,2,2,,,,,,,,,,,
140939463RR0001,41517,,,,,,,,,,,,,
140939612RR0001,41639,2,2,,,,,,,,,,,33379
140942095RR0001,41455,,,,,,,,,,,,,
140942103RR0001,41639,31,,10,,,,,,,,100,1363617,3325895
140943176RR0001,41455,4,1,3,,,,,,,,,,165539
140943390RR0001,41639,1,1,,,,,,,,,,,39694
140944422RR0001,41639,,,,,,,,,,,,,
140944588RR0001,41364,,,,,,,,,,,,,
140944661RR0001,41364,,,,,,,,,,,1,29178,29178
140946534RR0001,41394,,,,,,,,,,,,,
140946567RR0001,41547,,,,,,,,,,,6,60851,60851
140946906RR0001,41639,,,,,,,,,,,3,72877,72877
140947060RR0001,41364,2,2,,,,,,,,,3,,95090
140949025RR0001,41639,,,,,,,,,,,,,
140951310RR0001,41364,5,1,3,1,,,,,,,2,43238,373297
140951427RR0001,41486,,,,,,,,,,,,,
140951674RR0001,41455,1,1,,,,,,,,,,,44409
140952425RR0001,41639,,,,,,,,,,,,,
140952680RR0001,41364,,,,,,,,,,,,,
140952805RR0001,41455,2,1,1,,,,,,,,1,1257,76449
140952938RR0001,41455,2,2,,,,,,,,,4,31872,103216
140953811RR0001,41639,9,9,,,,,,,,,9,21313,21313
140953837RR0001,41639,1,3,1,,,,,,,,2,34780,245186
140954934RR0001,41364,8,5,3,,,,,,,,7,27131,313060
140958943RR0001,41639,,,,,,,,,,,,,
140958984RR0001,41455,,,,,,,,,,,,,
140962606RR0001,41639,,,,,,,,,,,,,
140964032RR0001,41639,,,,,,,,,,,,,
140965690RR0001,41639,,,,,,,,,,,1,1080,1080
140966615RR0001,41364,2,2,,,,,,,,,,,46677
140967894RR0001,41364,,,,,,,,,,,10,81549,81549
140968140RR0001,41455,7,7,,,,,,,,,2,12283,202511
140971144RR0001,41639,,,,,,,,,,,,,
140971185RR0001,41639,1,1,,,,,,,,,2,14625,60449
140971193RR0001,41394,,,,,,,,,,,,,
140974833RR0001,41364,539,,,8,2,,,,,,326,,45628861
140975327RR0001,41639,,,,,,,,,,,,,
140975400RR0001,41517,,,,,,,,,,,,,
140976168RR0001,41425,,,,,,,,,,,,,
140976184RR0001,41639,,2,1,,,,,,,,12,39328,152555
140979915RR0001,41364,26,3,22,1,,,,,,,7,50221,1471750
140980228RR0001,41364,,,,,,,,,,,1,22455,24195
140981895RR0001,41578,10,4,5,1,,,,,,,1,18101,929628
140982570RR0001,41364,31,,8,1,1,,,,,,19,275657,2407369
140984840RR0001,41639,,,,,,,,,,,,,
140984865RR0001,41639,,,,,,,,,,,,,
140984915RR0001,41639,,,,,,,,,,,,,
140985037RR0001,41364,1,,,,,,,,,,,,19680
140985102RR0001,41639,1,,1,,,,,,,,1,6819,67095
140986571RR0002,41639,1,1,,,,,,,,,6,5176,26902
140988262RR0001,41364,27,,9,1,,,,,,,3,36658,1878107
140988429RR0001,41364,,,,,,,,,,,1,36138,36138
140988452RR0001,41364,19,3,15,1,,,,,,,,,1260335
140990078RR0001,41639,,,,,,,,,,,,,
140991035RR0001,41486,,,,,,,,,,,,,
140991241RR0001,41455,14,,8,1,1,,,,,,30,389616,1204279
140996182RR0001,41364,1,1,,,,,,,,,3,39683,82263
140996208RR0001,41517,,2,2,2,,,,,,,7,,2461344
140996216RR0001,41486,,,,,,,,,,,,,
140996711RR0001,41394,1,1,,,,,,,,,30829,,
140998089RR0001,41639,,,,,,,,,,,1,37271,37271
140998840RR0001,41639,,,,,,,,,,,,,
140998881RR0001,41639,2,2,,,,,,,,,,,60861
141000554RR0001,41578,,,,,,,,,,,,,
141001578RR0001,41364,,,,,,,,,,,1,133,133
141001586RR0001,41639,,,,,,,,,,,,,
141001883RR0001,41455,23,,9,1,,,,,,,43,573537,2257950
141002956RR0001,41639,,3,1,,,,,,,,,,117590
141003533RR0001,41517,10,6,4,,,,,,,,,,393228
141003772RR0001,41364,4,3,1,,,,,,,,2,24127,197842
141004150RR0001,41333,12,9,,1,,,,,,,1,3794,345788
141004523RR0001,41639,,,,,,,,,,,5,28612,28612
141004770RR0001,41639,,,,,,,,,,,1,3200,3200
141006171RR0001,41639,,1,,,,,,,,,1,8958,8958
141008029RR0001,41639,,,,,,,,,,,1,8914,8914
141008060RR0001,41639,1,,1,,,,,,,,,,49061
141012567RR0001,41639,5,5,,,,,,,,,2,32900,152902
141012716RR0001,41364,5,2,3,,,,,,,,3,12146,220599
141012872RR0001,41639,1,,1,,,,,,,,,,51244
141012997RR0001,41639,,,,,,,,,,,,,
141013680RR0001,41639,,,,,,,,,,,,,
141013789RR0001,41517,,,,,,,,,,,,,
141014670RR0001,41364,15,,10,,,,,,,,28,282342,1102470
141014787RR0001,41639,1,,,,,,,,,,,,10898
141015628RR0001,41517,,,,,,,,,,,1,2338,2338
141016139RR0001,41517,,,,,,,,,,,,,
141016477RR0001,41364,2,2,,,,,,,,,1,15754,92232
141016840RR0001,41364,24,,9,1,,,,,,,82,1182172,2238497
141017152RR0001,41517,5,4,1,,,,,,,,64,286074,441751
141017186RR0001,41358,,,,,,,,,,,,,
141017491RR0001,41639,,,,,,,,,,,,,
141019505RR0001,41639,,,,,,,,,,,,,
141019539RR0001,41639,,,,,,,,,,,,,
141021642RR0001,41639,,,,,,,,,,,,,
141022749RR0001,41364,,,2,,,,,,,,4,24210,93206
141022772RR0001,41425,1,,1,,,,,,,,11,134391,185592
141022830RR0001,41517,,,,,,,,,,,,,
141023671RR0001,41547,,,,,,,,,,,,,
141024570RR0001,41486,,,,,,,,,,,2,16356,16356
141028324RR0001,41305,,,,,,,,,,,,,
141028332RR0001,41455,,2,,,,,,,,,,,
141030312RR0001,41547,,,,,,,,,,,,,
141030338RR0001,41517,7,7,,,,,,,,,,,140458
141030908RR0001,41517,,,,,,,,,,,,,
141033290RR0001,41639,,,,,,,,,,,,,
141034389RR0001,41455,,,,,,,,,,,,,
141034421RR0001,41639,,,,,,,,,,,,,
141034496RR0002,41639,,,,,,,,,,,,,
141034512RR0001,41455,,,,,,,,,,,1,19151,19151
141034959RR0001,41455,71,59,12,,,,,,,,26,54934,1576623
141034975RR0001,41364,1,,1,,,,,,,,1,24042,81845
141036095RR0001,41364,12,8,2,,,,,,,,15,75466,603585
141036228RR0001,41639,2,,2,,,,,,,,2,10968,102537
141038257RR0001,41639,3,2,1,,,,,,,,21,98077,226094
141039040RR0001,41364,2,2,,,,,,,,,2,16652,50338
141039289RR0001,41455,2,2,,,,,,,,,1,9259,81663
141039537RR0001,41639,,,,,,,,,,,,,
141040485RR0001,41364,4,4,,,,,,,,,4,64456,64456
141041095RR0001,41333,,,,,,,,,,,,,
141043927RR0001,41639,,,,,,,,,,,,,
141045880RR0001,41425,,,,,,,,,,,,,
141048470RR0001,41639,,,,,,,,,,,,,
141048496RR0001,41639,,,,,,,,,,,,,
141048512RR0001,41639,,,,,,,,,,,,,
141048546RR0001,41639,,,,,,,,,,,,,
141048579RR0001,41639,,,,,,,,,,,,,
141048603RR0001,41639,,,,,,,,,,,,,
141048637RR0001,41639,,,,,,,,,,,,,
141048736RR0001,41639,,,,,,,,,,,,,
141048850RR0001,41639,,,,,,,,,,,,,
141048900RR0001,41639,,,,,,,,,,,,,
141049338RR0001,41639,,,,,,,,,,,,,
141049346RR0001,41517,1,1,,,,,,,,,2,20853,59795
141049551RR0001,41639,,,,,,,,,,,,,
141049569RR0001,41639,,,,,,,,,,,,,
141049577RR0001,41639,,,,,,,,,,,,,
141049585RR0001,41639,,,,,,,,,,,,,
141049593RR0001,41639,,,,,,,,,,,,,
141049601RR0001,41639,,,,,,,,,,,,,
141049619RR0001,41639,,,,,,,,,,,,,
141049635RR0001,41639,,,,,,,,,,,,,
141049643RR0001,41639,,,,,,,,,,,,,
141049650RR0001,41639,,,,,,,,,,,,,
141049668RR0001,41639,,,,,,,,,,,,,
141049676RR0001,41639,,,,,,,,,,,,,
141049692RR0001,41639,,,,,,,,,,,,,
141049700RR0001,41639,,,,,,,,,,,,,
141049718RR0001,41639,,,,,,,,,,,,,
141049726RR0001,41639,,,,,,,,,,,,,
141049734RR0001,41639,,,,,,,,,,,,,
141049759RR0001,41364,1,,1,,,,,,,,,,41927
141049775RR0001,41639,,,,,,,,,,,,,
141049783RR0001,41639,,,,,,,,,,,,,
141049874RR0001,41639,,,,,,,,,,,,,
141049890RR0001,41639,,,,,,,,,,,,,
141049908RR0001,41639,,,,,,,,,,,,,
141049916RR0001,41639,,,,,,,,,,,,,
141049924RR0001,41639,,,,,,,,,,,,,
141049932RR0001,41639,,,,,,,,,,,,,
141049957RR0001,41639,,,,,,,,,,,,,
141050690RR0001,41455,2,2,,,,,,,,,8,54308,138648
141050708RR0001,41639,11,6,4,1,,,,,,,,,528101
141050971RR0001,41639,,,,,,,,,,,1,24306,24306
141050989RR0001,41455,1,,1,,,,,,,,3,24409,73227
141051185RR0001,41639,,,,,,,,,,,,,
141051284RR0002,41639,2,2,,,,,,,,,,,66988
141051672RR0001,41455,2,1,1,,,,,,,,12,248216,362306
141051714RR0001,41639,2,,2,,,,,,,,,,123570
141051904RR0001,41364,148,,7,2,1,,,,,,68,685498,4535729
141052027RR0001,41639,1,1,,,,,,,,,,,6000
141052662RR0001,41639,,,,,,,,,,,,,
141052746RR0001,41364,,,,,,,,,,,,,
141054502RR0001,41639,8,6,2,,,,,,,,22,147225,476920
141054569RR0001,41639,,,,,,,,,,,,,
141054619RR0001,41455,2,,,,,,,,,,,,107148
141055913RR0001,41639,2,2,,,,,,,,,,,28637
141057794RR0001,41394,,,,,,,,,,,,,
141057828RR0001,41639,1,,,,,,,,,,,24907,60907
141057869RR0001,41639,,,,,,,,,,,,,
141060277RR0001,41639,,,,,,,,,,,,,
141060897RR0001,41305,,,,,,,,,,,,,
141065516RR0001,41639,,,,,,,,,,,6,43673,43673
141065557RR0001,41455,,,,,,,,,,,,,
141065995RR0001,41639,,,,,,,,,,,,,
141069013RR0001,41639,8,2,5,1,,,,,,,16,139776,572833
141069252RR0001,41639,1,1,,,,,,,,,10,80953,96096
141070219RR0001,41364,1,,,,,,,,,,,,52919
141070912RR0001,41639,3,3,,,,,,,,,,,112355
141070946RR0001,41639,,,,,,,,,,,,,
141070979RR0001,41394,9,7,2,,,,,,,,6,60723,365436
141071860RR0002,41364,10,6,2,1,,,,,,,2,10515,397615
141074765RR0001,41639,3,3,,,,,,,,,,,23084
141076281RR0001,41639,2,1,1,,,,,,,,,,104764
141076299RR0001,41517,,,,,,,,,,,,,
141076349RR0001,41517,,,,,,,,,,,,,
141078212RR0001,41364,7154,,,,5,4,1,,,,5262,258647860,733654104
141081836RR0001,41517,,,,,,,,,,,,,
141083840RR0001,41578,2,1,1,,,,,,,,,,72186
141084814RR0001,41639,,,,,,,,,,,,,
141084830RR0001,41639,,,,,,,,,,,,,
141086587RR0001,41578,,1,,,,,,,,,1,802,802
141088013RR0001,41639,,,,,,,,,,,2,,25334
141088062RR0001,41333,13,9,1,,,,,,,,4,17320,528693
141088187RR0001,41333,,,,,,,,,,,,,
141088260RR0001,41639,,,,,,,,,,,,,
141088294RR0001,41578,,,,,,,,,,,,,
141091652RR0001,41639,3,,3,,,,,,,,4,72942,241567
141092395RR0001,41455,,,,,,,,,,,,,
141092981RR0001,41639,6,4,2,,,,,,,,3,40679,215260
141093161RR0001,41364,5,3,2,,,,,,,,3,52527,222812
141094813RR0001,41639,,,,,,,,,,,1,3505,3505
141096057RR0001,41364,2,2,,,,,,,,,1,11480,75278
141096289RR0001,41364,6,5,1,,,,,,,,,,221493
141096388RR0001,41486,1,,,,,,,,,,,,12957
141096701RR0001,41639,6,2,3,1,,,,,,,9,67511,365266
141096750RR0001,41305,,,,,,,,,,,,,
141096826RR0001,41547,,,,,,,,,,,,,
141097188RR0001,41639,,,,,,,,,,,3,15919,15919
141097956RR0001,41364,4,4,,,,,,,,,15,,173211
141099085RR0001,41578,,,,,,,,,,,,,
141099101RR0001,41639,5,4,1,,,,,,,,7,69488,239035
141100867RR0001,41517,12,10,,,,,,,,,6,13643,232701
141104893RR0001,41455,,,,,,,,,,,1,18147,18147
141105544RR0001,41639,,,,,,,,,,,,,
141106419RR0001,41608,1,1,,,,,,,,,10,48059,67833
141109850RR0001,41364,3,2,1,,,,,,,,10,94376,134539
141110056RR0001,41364,,,,,,,,,,,,,
141110155RR0001,41364,11,,8,2,,,,,,,1,6653,865292
141110908RR0001,41639,,,,,,,,,,,,,
141110973RR0001,41425,25,9,1,,,,,,,,27,,646812
141111062RR0001,41639,1,,,,,,,,,,1,249,24896
141111120RR0001,41486,4,4,,,,,,,,,4,86641,227812
141111336RR0001,41455,,,,,,,,,,,,,
141112656RR0001,41364,2,,2,,,,,,,,,,115381
141112722RR0001,41364,2,,2,,,,,,,,2,14743,125704
141115659RR0001,41364,11,10,1,,,,,,,,28,180656,440409
141115964RR0001,41639,11,7,3,,,,,,,,1,5333,383445
141116004RR0001,41455,,,,,,,,,,,,,
141119115RR0001,41639,,,,,,,,,,,,,
141119776RR0001,41639,1,1,,,,,,,,,,,12200
141120154RR0001,41364,1,1,,,,,,,,,,,38360
141123141RR0001,41394,,,,,,,,,,,,,
141123190RR0001,41639,2,,2,,,,,,,,14,252848,402614
141123760RR0001,41364,17,12,5,,,,,,,,10,139200,481092
141125872RR0001,41639,,,,,,,,,,,,,
141126110RR0001,41517,7,7,,,,,,,,,1,,145821
141126763RR0001,41517,4,4,,,,,,,,,8,68798,182524
141126805RR0001,41455,1,1,,,,,,,,,4,71382,109589
141128025RR0001,41364,4,3,3,,,,,,,,7,26582,245181
141129577RR0001,41364,37,31,5,1,,,,,,,4,23705,1437430
141132654RR0001,41639,1,1,,,,,,,,,,,12067
141132662RR0001,41364,,,,,,,,,,,,,
141132696RR0001,41517,,,,,,,,,,,3,27405,27405
141132720RR0001,41639,,,,,,,,,,,,,
141132738RR0001,41517,16,6,4,,,,,,,,7,88327,510880
141135202RR0001,41639,,,,,,,,,,,,,
141135210RR0001,41364,4,9,1,,,,,,,,14,114326,238143
141137729RR0001,41486,,,,,,,,,,,,,
141138073RR0001,41639,8,3,4,,1,,,,,,,,551813
141139584RR0001,41639,,,,,,,,,,,,,
141140384RR0001,41639,3,,3,,,,,,,,2,25985,187935
141140590RR0001,41639,,,,,,,,,,,,,
141141523RR0001,41639,1,,1,,,,,,,,2,20400,76275
141145995RR0002,41639,,,,,,,,,,,5,25638,25638
141146001RR0001,41639,,,,,,,,,,,,,
141146035RR0001,41639,1,,1,,,,,,,,,,70939
141146290RR0001,41639,26,8,2,,,,,,,,20,81450,734302
141150649RR0001,41455,15,13,2,,,,,,,,8,68533,640458
141151308RR0001,41486,2,1,1,,,,,,,,,,62715
141152991RR0001,41639,,,,,,,,,,,,,
141153718RR0001,41364,5,4,1,,,,,,,,2,21065,145829
141155093RR0001,41364,1,,1,,,,,,,,9,111979,160055
141155150RR0001,41639,,,,,,,,,,,,,
141156422RR0001,41517,1,,,,,,,,,,,,
141158758RR0001,41394,,,,,,,,,,,,,
141160267RR0001,41639,3,2,1,,,,,,,,7,81080,217397
141160333RR0001,41639,56,,8,2,,,,,,,90,902530,3810859
141160697RR0001,41639,1,1,,,,,,,,,1,14500,14500
141165555RR0001,41639,8,4,4,,,,,,,,3,14947,382865
141168229RR0001,41639,5,5,,,,,,,,,6,12792,122689
141169086RR0001,41364,10,,10,,,,,,,,18,70600,625659
141175299RR0001,41364,343,,,9,1,,,,,,250,9256078,30448933
141176479RR0001,41517,,,,,,,,,,,,,
141176834RR0001,41639,,,,,,,,,,,,,
141178996RR0001,41639,,,,,,,,,,,,,
141179077RR0001,41639,,,,,,,,,,,,,
141182717RR0001,41364,3,2,1,,,,,,,,1,,114395
141182881RR0001,41364,8,8,,,,,,,,,3,3919,203521
141185066RR0001,41639,,,,,,,,,,,,,
141186627RR0001,41639,,,,,,,,,,,,,
141189902RR0001,41639,6,5,1,,,,,,,,4,16177,267156
141190017RR0001,41364,3,2,1,,,,,,,,3,85382,230049
141194787RR0001,41364,3,3,,,,,,,,,6,16506,88958
141195024RR0001,41639,,,,,,,,,,,,,
141199836RR0001,41455,5,1,3,1,,,,,,,5,24028,351569
141210716RR0001,41333,,,,,,,,,,,,,
141214965RR0001,41547,,,,,,,,,,,,,
141217364RR0001,41517,,,,,,,,,,,,,
141218057RR0001,41364,9,8,1,,,,,,,,1,11926,316391
141218727RR0001,41547,,,,,,,,,,,,,
141220657RR0001,41639,,,,,,,,,,,,,
141222505RR0001,41364,22,6,4,,,,,,,,15,237312,932694
141228841RR0001,41639,,,,,,,,,,,,,
141229039RR0001,41364,12,,5,4,1,,,,,,,,1032963
141236398RR0001,41364,14,1,8,1,,,,,,,30,530157,1252524
141242180RR0001,41364,31,8,2,,,,,,,,50,347594,1367722
141249193RR0001,41364,,,,,,,,,,,,,
141258194RR0001,41364,9,9,,,,,,153,,,3,7489,153457
141258228RR0001,41639,1,1,,,,,,,,,,,35367
141259408RR0001,41455,,,,,,,,,,,1,17228,17228
141260117RR0001,41364,14,9,1,,,,,,,,24,,559094
141265595RR0001,41455,,,,,,,,,,,,,
141268227RR0001,41639,1,1,,,,,,,,,7,32845,69870
141271130RR0001,41364,2,1,1,,,,,,,,2,5712,85248
141283093RR0001,41517,15,14,1,,,,,,,,147,635040,1236348
141285759RR0001,41455,22,17,5,,,,,,,,5,72730,913008
141289991RR0001,41364,1,1,,,,,,,,,5,17633,39142
141290932RR0001,41364,3,3,,,,,,,,,,,61384
141291633RR0001,41486,3,3,,,,,,,,,15,74494,150087
141300566RR0001,41364,209,,,8,2,,,,,,173,9195500,24408478
141302034RR0001,41639,1,1,,,,,,,,,5,19120,46452
141307322RR0001,41364,,,,,,,,,,,,,
141329490RR0001,41364,21,8,2,,,,,,,,10,,466382
141331009RR0001,41364,5,4,1,,,,,,,,,,
141334995RR0001,41364,7,6,1,,,,,,,,2,14225,238430
141342048RR0001,41425,,,,,,,,,,,,,
141350025RR0001,41639,1,1,,,,,,,,,,,29071
141352187RR0001,41547,,,,,,,,,,,3,16261,16261
141355867RR0001,41364,2,2,,,,,,,,,9,47236,109495
141361774RR0001,41455,,,,,,,,,,,,,
141365858RR0001,41364,2,2,,,,,,,,,,,34412
141369157RR0001,41364,,,,,,,,,,,,,
141371344RR0001,41639,3,4,1,1,,,,,,,2,,
141377481RR0001,41639,1,1,,,,,,,,,4,3649,11197
141380378RR0001,41639,12,33,2,,,,,,,,24,180126,622166
141380402RR0001,41455,,,,,,,,,,,,,
141381434RR0001,41364,11,9,2,,,,,,,,13,80678,517553
141389254RR0001,41364,5,5,,,,,,,,,,,139486
141391060RR0001,41364,,,,,,,,,,,,,
141397836RR0001,41639,2,2,,,,,,,,,,,51008
141398271RR0001,41639,,,1,,,,,,,,,,42129
141399287RR0001,41364,,,,,,,,,,,,,
141400028RR0001,41517,,,,,,,,,,,,,
141400275RR0001,41639,,,,,,,,,,,,,
141400531RR0001,41639,,,,,,,,,,,,,
141401018RR0001,41639,,,,,,,,,,,,,
141406272RR0001,41364,3,11,,,,,,,,,,89000,151047
141406744RR0001,41517,1,1,,,,,,,,,,5916,5916
141408740RR0001,41639,4,3,1,,,,,,,,,,108709
141412262RR0001,41364,1,,,,,,,,,,2,,48408
141423715RR0001,41425,,,,,,,,,,,,,
141425223RR0001,41425,,,,,,,,,,,,,
141431742RR0001,41364,,,,,,,,,,,,,
141434746RR0001,41639,,,,,,,,,,,,,
141435685RR0001,41364,5,5,,,,,,,,,1,4550,101258
141440685RR0001,41364,3,1,2,,,,,,,,1,1932,141588
141440875RR0001,41639,,,,,,,,,,,3,48988,48988
141440958RR0001,41364,6,1,4,1,,,,,,,,,461662
141441238RR0001,41639,,1,,,,,,,,,,,45813
141441808RR0001,41364,11,9,2,,,,,,,,11,111569,505057
141443341RR0001,41639,,,,,,,,,,,,,
141443473RR0001,41364,,,,,,,,,,,3,38119,38119
141444190RR0001,41364,3,3,,,,,,,,,1,4641,71450
141450486RR0001,41639,,,,,,,,,,,,,
141455451RR0001,41639,11,7,3,,,,,,,,71,450517,950821
141461723RR0001,41394,,,,,,,,,,,,,
141463646RR0001,41639,,,,,,,,,,,,,
141463703RR0001,41364,8,3,5,,,,,,,,1,18700,388659
141469973RR0001,41639,9,9,,,,,,,,,2,4362,230980
141470922RR0001,41364,8,7,1,,,,,,,,,,325554
141478396RR0001,41364,4,4,,,,,,,,,2,10425,155587
141478925RR0001,41425,,,,,,,,,,,,,
141480657RR0001,41364,,,,,,,,,,,,,
141485201RR0001,41364,,,,,,,,,,,2,15229,15229
141485466RR0001,41364,198,,,9,1,,,,,,55,6789162,21262833
141488296RR0001,41455,4,2,2,,,,,,,,1,16400,187524
141491779RR0001,41364,,,,,,,,,,,,,
141504563RR0001,41455,,,,,,,,,,,,,
141510958RR0001,41455,,,,,,,,,,,,,
141512400RR0001,41364,,,,,,,,,,,,,
141515940RR0001,41364,6,6,,,,,,,,,1,14352,174441
141521799RR0001,41364,,,,,,,,,,,1,20238,20238
141528265RR0001,41364,661,,,9,1,,,,,,,,67719667
141528620RR0001,41364,,,,,,,,,,,,,
141528745RR0001,41639,,,,,,,,,,,,,
141530386RR0001,41517,,,,,,,,,,,,,
141534388RR0001,41364,2,1,1,,,,,,,,19,129972,195683
141535989RR0001,41455,,,,,,,,,,,,,
141536185RR0001,41364,2,1,1,,,,,,,,,,58921
141541037RR0001,41425,3,2,1,,,,,,,,52,124250,227431
141552083RR0001,41455,,1,,,,,,,,,8,60408,97119
141560722RR0001,41364,,,,,,,,,,,,,
141571190RR0001,41639,,,,,,,,,,,,,
141573378RR0001,41639,,,,,,,,,,,,,
141577023RR0001,41455,,,,,,,,,,,,,
141580381RR0001,41364,8,5,3,,,,,,,,17,174600,491711
141590034RR0001,41364,,,,4,5,,1,,,,922,38211032,168167046
141590364RR0001,41639,2,2,,,,,,,,,,,36456
141590661RR0001,41639,1,1,,,,,,,,,3,2011,8011
141591487RR0001,41639,5,,5,,,,,,,,227,716894,1073066
141603340RR0001,41364,6,5,1,,,,,,,,2,49704,244013
141614750RR0001,41455,,,,,,,,,,,,,
141619544RR0001,41455,,,,,,,,,,,,,
141626549RR0001,41455,,,,,,,,,,,,,
141632695RR0001,41486,,,,,,,,,,,,,
141640912RR0001,41639,5,5,,,,,,,,,8,23904,104467
141642231RR0001,41578,,,,,,,,,,,,,
